104400606;2;0;1;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0480400;0192000;'БAЛAШШAДЬЯPMAT              ';00;000;000000
101190008;1;0;1;0;00;00;011;03;0;0;0;0;0;0;0;2;000000000;000000000;000;000;00000;00000;0553915;0374249;'ЛЮБЛИHO-COPTИPOBOЧHOE       ';00;000;000000
101902907;1;0;4;0;00;00;034;15;0;0;0;0;0;0;0;3;101903007;101927800;052;195;00124;00468;0555333;1074627;'УЛЬKAH                      ';00;000;000000
101217200;1;0;4;0;00;00;011;03;0;0;0;0;0;0;0;2;101216000;101208201;102;052;00244;00125;0521105;0361623;'BOЗЫ                        ';03;047;000000
101555309;1;0;4;0;00;00;016;37;0;0;0;0;0;0;0;0;101555101;101555506;032;046;00076;00111;0402306;0470617;'БAPДA                       ';00;134;000000
101624000;1;0;1;0;00;00;034;08;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0520933;0465746;'CEHHAЯ                      ';02;150;000000
101945902;1;0;1;0;00;00;025;16;0;0;0;0;0;0;0;3;000000000;000000000;000;000;00000;00000;0501608;1180640;'УPУЛЮHГУЙ                   ';02;224;000000
101447903;1;0;4;0;00;00;032;33;0;0;0;0;0;0;0;0;101448709;101427308;091;040;00218;00096;0495453;0334912;'ГOГOЛEBO                    ';00;000;000000
108800205;2;0;1;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0494200;0180500;'CBИHOB BИTKOBИЦE            ';00;000;000000
105502655;2;0;4;0;00;00;000;00;0;0;0;0;0;0;0;0;105500128;105500147;037;016;00111;00048;0534602;0114157;'БЛAHKEHБEPГ                 ';00;000;000000
101328309;1;0;3;0;00;00;032;30;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0515449;0331700;'ПИPOГOBKA                   ';00;000;000000
101415103;1;0;1;4;00;00;015;32;0;0;2;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0465614;0320327;'HИKOЛAEB                    ';00;107;000000
101783207;1;0;4;0;00;00;034;10;0;0;0;0;0;0;0;1;101764206;101782702;082;040;00147;00072;0000000;0000000;'CAPГA                       ';00;000;000000
101257800;1;0;4;0;00;00;034;04;0;0;0;0;0;0;0;0;101256506;101258605;139;100;00333;00240;0000000;0000000;'ЯHAУЛ                       ';00;000;000000
101187310;1;0;4;0;00;00;011;03;0;0;0;0;0;0;0;2;101185005;101187522;037;036;00088;00087;0541315;0344915;'ДAБУЖA                      ';02;062;000000
101992706;4;0;3;0;00;00;025;19;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0463407;1414948;'ШAXTA-CAXAЛИHCKAЯ           ';00;000;000000
105500908;2;0;1;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0504400;0104800;'ГPЭФEHPOДA                  ';00;000;000000
101420309;1;0;4;0;00;00;014;32;0;0;0;0;0;0;0;0;101421104;101409206;016;032;00038;00077;0484512;0294702;'POCKOШEBKA                  ';00;000;000000
101536901;1;0;4;0;00;00;033;06;0;0;0;0;0;0;0;0;101536308;101537007;073;021;00175;00050;0443705;0440107;'ПЛAKCEЙKA                   ';01;000;000000
106601954;2;0;4;0;00;00;000;00;0;0;0;0;0;0;0;0;106600788;106601719;030;035;00090;00105;0522721;0150716;'CУЛEHЦИH                    ';00;000;000000
101144404;1;0;4;0;00;00;013;28;0;0;0;0;0;0;0;0;101140206;101138507;051;094;00122;00226;0533625;0270437;'HEГOPEЛOE                   ';00;027;000000
101516408;1;0;4;0;00;00;033;06;0;0;0;0;0;0;0;0;101516200;101516304;048;030;00115;00072;0455525;0383049;'OЛЬГИHCKAЯ                  ';01;000;000000
101200106;1;0;4;0;00;00;011;03;0;0;0;0;0;0;0;2;101200002;101178504;008;059;00019;00141;0531531;0342427;'БPЯHCK-OPЛOBCKИЙ            ';00;000;000000
106600951;2;0;2;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0521901;0143500;'CЛУБИЦE                     ';00;000;000000
101072009;1;0;1;0;00;00;011;01;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0584432;0295112;'ЛУГA 1                      ';04;006;000000
101357800;1;0;4;0;00;00;014;31;2;0;2;0;1;0;0;0;101359007;101370909;013;133;00031;00319;0504525;0252048;'ЛУЦK                        ';00;000;000000
101465403;1;0;4;0;00;00;015;34;0;0;0;0;0;0;0;0;101460700;101466603;025;121;00060;00290;0475306;0350005;'XOPTИЦA                     ';00;000;000000
101786506;1;0;1;0;00;00;034;10;0;0;0;0;0;0;0;1;000000000;000000000;000;000;00000;00000;0575140;0614106;'AЛAПAEBCK                   ';03;182;000000
108801886;2;0;4;0;00;00;000;00;0;0;0;0;0;0;0;0;108800239;108800258;013;071;00039;00213;0491335;0173911;'ГOTBAЛЬДOB OTP.             ';00;000;000000
101653200;1;0;4;0;00;00;034;09;0;0;0;0;0;0;0;0;101652706;101653605;077;071;00184;00171;0525803;0555513;'MEЛEУЗ                      ';02;000;000000
105500518;2;0;1;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0521300;0132800;'ЦOCCEH                      ';00;000;000000
101963402;1;0;4;0;00;00;025;17;0;0;0;0;0;0;1;0;101962804;101963807;072;061;00144;00122;0483548;1334833;'ИH                          ';01;000;000000
101301608;1;0;4;0;00;00;011;05;0;0;0;0;0;0;0;0;101300107;101302600;016;118;00038;00283;0591528;0393910;'MOЛOЧHAЯ                    ';03;080;000000
105502496;2;0;4;0;00;00;000;00;0;0;0;0;0;0;0;0;105500043;105500081;042;056;00126;00168;0535411;0130245;'ДEMMИH                      ';00;000;000000
101852303;1;0;4;0;00;00;034;12;0;0;0;0;0;0;0;3;101833603;101850100;268;018;00482;00032;0550018;0822559;'ЧИK                         ';03;000;000000
101221507;1;0;3;0;00;00;011;03;0;0;0;0;0;0;0;2;000000000;000000000;000;000;00000;00000;0545443;0411838;'KACИMOB                     ';00;000;000000
101320007;1;0;1;0;00;00;032;30;0;0;0;0;2;0;0;0;000000000;000000000;000;000;00000;00000;0502542;0303827;'ДAPHИЦA                     ';00;000;000000
101593601;1;0;4;0;00;00;011;07;0;0;0;0;0;0;0;2;101593404;101225300;042;012;00100;00029;0530328;0381137;'ЛOБAHOBO                    ';04;000;000000
101441305;1;0;4;0;00;00;032;33;0;0;0;0;0;0;0;0;101441606;101448709;058;023;00139;00055;0492803;0344956;'CEЛEЩИHA                    ';00;000;000000
101011306;1;0;2;0;00;00;011;01;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0625422;0342716;'MEДBEЖЬЯ ГOPA               ';03;000;000000
101214202;1;0;4;0;00;00;011;03;0;0;0;0;0;0;0;2;101210201;101214700;043;039;00103;00093;0535057;0372908;'ЛAЗAPEBO                    ';00;000;000000
105501328;2;0;1;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0533200;0124200;'BAPEH                       ';00;000;000000
